wkt_geom,direccion,barrio,comuna,mas_info,materiales
Point (95473.55150830000638962 104490.81635399999504443),Ladines 3514,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95106.41616459999931976 104216.77596100000664592),Ladines 3826,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94667.32467159999941941 102422.6986239999969257),Lastra Av. 3891,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96505.56081169999379199 103401.11581899999873713),Llavallol 3576,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96233.48515009999391623 103763.23189700000511948),Llavallol 4016,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96034.82402109999384265 104039.59312999999383464),Llavallol 4383,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95936.5299788999982411 104161.28419900000153575),Llavallol 4514,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94765.0499777999939397 101302.37860599999839906),Lope De Vega Av. 2623,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94383.74397710000630468 101658.15098299999954179),Lope De Vega Av. 3037,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95664.67257080000126734 104348.48018600000068545),"Lopez, Carlos Antonio 3457",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94771.58894790000340436 103675.77671099999861326),"Lopez, Carlos Antonio 4296",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96098.65432050000526942 102384.50071599999500904),"Lozano, Pedro 4198",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95923.49309509999875445 102258.17660999999498017),"Lozano, Pedro 4356",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95726.80375599999388214 102110.69332900000154041),"Lozano, Pedro 4506",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95372.38829960000293795 101842.74911600000632461),"Lozano, Pedro 4810",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95051.34141079999972135 101577.20153700000082608),"Lozano, Pedro 5067",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94836.86723780000465922 101331.6023049999930663),"Lozano, Pedro 5259",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96354.08174579999467824 102320.05163499999616761),Melincue 4005,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96051.69877820000692736 102097.60485099999641534),Melincue 4355,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95891.96844549999514129 101982.18736799999896903),Melincue 4477,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95548.89373349999368656 101736.48599499999545515),Melincue 4759,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95197.5705798999988474 101449.72246000000450294),Melincue 5073,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95746.08638870000140741 102840.41216000000713393),Mercedes 3475,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95457.6038261999929091 103892.75456299999495968),"Mistral, Gabriela 3758",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94724.57675880000169855 103355.03924800000095274),"Mistral, Gabriela 4449",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94520.36166199999570381 103191.88487900000473019),"Mistral, Gabriela 4636",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96307.74463349999859929 103543.60210499999811873),"Moran, Pedro 3456",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95949.34224149999499787 103288.55091700000048149),"Moran, Pedro 3777",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95870.15022840000165161 103216.09824399999342859),"Moran, Pedro 3806",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95667.23738580000645015 103078.02343699999619275),"Moran, Pedro 4003",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95202.65098999999463558 102719.45724000000336673),"Moran, Pedro 4438",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94856.88528109999606386 102460.86357600000337698),"Moran, Pedro 4748",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94449.20679860000382178 102133.68095300000277348),"Moran, Pedro 5078",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94330.96189770000637509 102035.16919299999426585),"Moran, Pedro 5170",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95892.43084980000276119 104361.03279899999324698),Mosconi General Av. 3348,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95595.32743750000372529 104140.58231500000692904),Mosconi General Av. 3594,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95248.42831699999806006 103895.74553499999456108),Mosconi General Av. 3871,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95014.17868890000681859 103705.31321399999433197),Mosconi General Av. 4154,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96552.08055670000612736 103472.57482599999639206),Navarro 3348,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96284.27955439999641385 103282.10166400000161957),Navarro 3571,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96135.80054199999722186 103161.48639499999990221),Navarro 3700,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95928.61940029999823309 103015.33206299999437761),Navarro 3891,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95587.70466760000272188 102760.81049699999857694),Navarro 4213,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95310.21473019999393728 102554.5682200000010198),Navarro 4461,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94931.98489209999388549 102272.09460300000500865),Navarro 4781,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94722.4708933999936562 102105.0520680000045104),Navarro 4969,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96285.52410840000084136 102389.74369600000500213),Nazarre 4022,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96084.68678469999576919 102254.34295700000075158),Nazarre 4257,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95618.3961113999976078 101916.88607100000081118),Nazarre 4651,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95019.8813153999944916 101382.36962800000037532),Nazarre 5154,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94926.93038619999424554 101275.35015199999907054),Nazarre 5246,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96400.36486190000141505 102217.71802200000092853),Nogoya 4034,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96286.16330840000591706 102134.64750399999320507),Nogoya 4194,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95891.56446080000023358 101852.21198599999479484),Nogoya 4524,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95740.64520980000088457 101744.3369269999966491),Nogoya 4664,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95505.62880259999656118 101575.74649999999382999),Nogoya 4892,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96083.97382020000077318 103613.8435650000028545),Nueva York 3542,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95926.68996639999386389 103496.26145599999290425),Nueva York 3676,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95743.31260679999832064 103359.13206299999728799),Nueva York 3824,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95416.97478679999767337 103116.57544200000120327),Nueva York 4158,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94964.83863620000192896 102779.68445899999642279),Nueva York 4554,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94628.54522250000445638 102538.45367000000260305),Nueva York 4845,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94376.15845859999535605 102333.60690499999327585),Nueva York 5011,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94202.88475240000116173 102190.48077100000227802),Nueva York 5157,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95432.09730229999695439 104719.36273599999549333),Obispo San Alberto 3464,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95288.81591010000556707 104625.95014099999389146),Obispo San Alberto 3555,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95061.64830149999761488 104443.5840440000029048),Obispo San Alberto 3740,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95656.93801820000226144 103553.40709999999671709),Pareja 3795,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95423.58696030000282917 103380.98297800000000279),Pareja 4019,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95056.52447259999462403 103095.03177499999583233),Pareja 4376,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94930.57564140000613406 103011.24059699999634176),Pareja 4483,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94438.90472320000117179 102643.14260700000158977),Pareja 4895,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95047.17245220000040717 101836.6812670000072103),Quevedo 3268,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96166.70533899999281857 103910.96578699999372475),San Martin Av. 6396,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95822.05519709999498446 104090.17000699999334756),San Martin Av. 6707,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95453.2435778999933973 104239.28859300000476651),San Martin Av. 7029,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95242.36784330000227783 104297.04726300000038464),San Martin Av. 7188,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95411.44846519999555312 104100.76588700000138488),San Nicolas 4760,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94912.31407209999451879 103456.12411200000497047),Sanabria 4580,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94868.75703290000092238 103528.27608700000564568),Sanabria 4653,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95784.20503110000572633 102046.85589999999501742),Segurola 2808,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95586.86906519999320153 102353.93483699999342207),Segurola Av. 3118,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96026.52951340000436176 102657.27600100000563543),Simbron 3993,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95756.71237419999670237 102455.48118499999691267),Simbron 4295,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95508.53010390000417829 102262.43070100000477396),Simbron 4473,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95281.7736499000020558 102086.21217300000716932),Simbron 4661,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95178.08276669999759179 102000.23114099999656901),Simbron 4757,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94915.04495029999816325 101784.16118399999686517),Simbron 5041,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (94693.68756900000153109 101520.5419430000038119),Simbron 5247,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96611.29597380000632256 103644.84551400000054855),"Solano Lopez, F., Mariscal 3256",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96318.75162120000459254 103425.45093500000075437),"Solano Lopez, F., Mariscal 3494",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96107.76625970000168309 103272.95675899999332614),"Solano Lopez, F., Mariscal 3660",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95980.69248870000592433 103182.98941500000364613),"Solano Lopez, F., Mariscal 3771",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (96213.35607700000400655 102595.7589120000047842),Tinogasta 3984,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95962.23914540000259876 102415.25143099999695551),Tinogasta 4258,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (95791.51164779999817256 102291.58368399999744724),Tinogasta 4422,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
